,Rank,Restaurant Name,Style,Rate,Site Link
7432,7853,Jack in the Box,,1.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d4798908-Reviews-Jack_in_the_Box-Los_Angeles_California.html
7433,7854,Avec Nous,French,4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32070-d10061655-Reviews-Avec_Nous-Beverly_Hills_California.html
7434,7855,Centanni Trattoria,Italian,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32123-d8000807-Reviews-Centanni_Trattoria-Burbank_California.html
7435,7856,Tan Khai Hoan,,3.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32987-d7942287-Reviews-Tan_Khai_Hoan-Rosemead_California.html
7436,7857,Angelo's Ristorante Italiano,Italian,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d4631114-Reviews-Angelo_s_Ristorante_Italiano-Los_Angeles_California.html
7437,7858,Ludo Bird,American,2.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d12202830-Reviews-Ludo_Bird-Los_Angeles_California.html
7438,7859,Mickey Fine Pharmacy & Grill,,3.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32070-d5006436-Reviews-Mickey_Fine_Pharmacy_Grill-Beverly_Hills_California.html
7439,7860,Pinches Tacos,Mexican,4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32272-d5007424-Reviews-Pinches_Tacos-Culver_City_California.html
7440,7861,Samurai Japanese Restaurant,"Japanese, Sushi",4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32070-d350526-Reviews-Samurai_Japanese_Restaurant-Beverly_Hills_California.html
7441,7862,Inside Jokes,,5.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d6612032-Reviews-Inside_Jokes-Los_Angeles_California.html
7442,7863,Jackson Market,"American, Deli",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32272-d2557385-Reviews-Jackson_Market-Culver_City_California.html
7443,7864,Gourmando,,5.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32070-d17468417-Reviews-Gourmando-Beverly_Hills_California.html
7444,7865,La Barca,"Mexican, Latin",4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32879-d2102764-Reviews-La_Barca-Pico_Rivera_California.html
7445,7866,Jack in the Box,,4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32668-d4522502-Reviews-Jack_in_the_Box-Lynwood_California.html
7446,7867,Bedford and Burns,American,4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32070-d4398029-Reviews-Bedford_and_Burns-Beverly_Hills_California.html
7447,7868,Monta Factory,"Eastern European, Armenian",4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32431-d18852766-Reviews-Monta_Factory-Glendale_California.html
7448,7869,Pupuseria Jutiapa,,1.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d4713434-Reviews-Pupuseria_Jutiapa-Los_Angeles_California.html
7449,7870,Clearman's Steak 'N Stein,"American, Steakhouse",4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32879-d347565-Reviews-Clearman_s_Steak_N_Stein-Pico_Rivera_California.html
7450,7871,Tortas Bravas,Fast Food,4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32308-d8799525-Reviews-Tortas_Bravas-Downey_California.html
7451,7872,Black Angus Steakhouse,"American, Steakhouse",4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32123-d983044-Reviews-Black_Angus_Steakhouse-Burbank_California.html
7452,7873,Mary Lane Cafe,,3.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g33015-d12686255-Reviews-Mary_Lane_Cafe-San_Gabriel_California.html
7453,7874,Bagelworks Cafe,,1.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d4650243-Reviews-Bagelworks_Cafe-Los_Angeles_California.html
7454,7875,Bru Grill,,4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32859-d11733712-Reviews-Bru_Grill-Pasadena_California.html
7455,7876,Republik Coffee Lounge,,5.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32859-d19665999-Reviews-Republik_Coffee_Lounge-Pasadena_California.html
7456,7877,Troubadour,"Bar, Pub",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g33252-d4518050-Reviews-Troubadour-West_Hollywood_California.html
7457,7878,WINCHELL'S DONUT HOUSE,Menu,1.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d4433701-Reviews-WINCHELL_S_DONUT_HOUSE-Los_Angeles_California.html
7458,7879,Pi On Sunset,"Lebanese, Middle Eastern",4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g33252-d1973455-Reviews-Pi_On_Sunset-West_Hollywood_California.html
7459,7880,Chili's,,1.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d13187439-Reviews-Chili_s-Los_Angeles_California.html
7460,7881,Amigo’s Restaurant,"Mexican, Latin",3.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32859-d3255162-Reviews-Amigo_s_Restaurant-Pasadena_California.html
7461,7882,Mr Chow,"Chinese, Asian",3.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32070-d348234-Reviews-Mr_Chow-Beverly_Hills_California.html
7462,7883,One Veg World,,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32859-d8810100-Reviews-One_Veg_World-Pasadena_California.html
7463,7884,Asakuma Rice,"Japanese, Sushi",4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g33252-d3782352-Reviews-Asakuma_Rice-West_Hollywood_California.html
7464,7885,Green Corner Cafe,,4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32431-d5098687-Reviews-Green_Corner_Cafe-Glendale_California.html
7465,7886,Red Car Coffee Shop At The Huntington,Cafe,4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g33029-d13820415-Reviews-Red_Car_Coffee_Shop_At_The_Huntington-San_Marino_California.html
7466,7887,Grassroots Alchemy,"Cafe, Fusion",5.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g33252-d6892845-Reviews-Grassroots_Alchemy-West_Hollywood_California.html
7467,7888,El Metate,Mexican,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32859-d4653899-Reviews-El_Metate-Pasadena_California.html
7468,7889,Mariscos El Rey,Menu,5.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32668-d4635455-Reviews-Mariscos_El_Rey-Lynwood_California.html
7469,7890,McDonald's,,2.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d4515115-Reviews-McDonald_s-Los_Angeles_California.html
7470,7921,Seafood & Taco's Raul,"Mexican, Seafood",5.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32308-d4981584-Reviews-Seafood_Taco_s_Raul-Downey_California.html
7471,7922,Beverly Hills Thai,"Asian, Thai",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32070-d5082325-Reviews-Beverly_Hills_Thai-Beverly_Hills_California.html
7472,7923,Popeyes Louisiana Kitchen,Fast FoodMenu,4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g33015-d4645289-Reviews-Popeyes_Louisiana_Kitchen-San_Gabriel_California.html
7473,7924,The Cabana Cafe,American,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32070-d3410525-Reviews-The_Cabana_Cafe-Beverly_Hills_California.html
7474,7925,Cafe Canela,,5.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32668-d4953009-Reviews-Cafe_Canela-Lynwood_California.html
7475,7926,Pizza Hut,PizzaMenu,5.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32668-d5108558-Reviews-Pizza_Hut-Lynwood_California.html
7476,7927,Mama Musubi,,5.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32859-d15169633-Reviews-Mama_Musubi-Pasadena_California.html
7477,7928,Xi'an,"Asian, Chinese",4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32070-d348076-Reviews-Xi_an-Beverly_Hills_California.html
7478,7929,The Irish Times,PubMenu,3.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d4966646-Reviews-The_Irish_Times-Los_Angeles_California.html
7479,7930,Ginger,American,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32859-d3454329-Reviews-Ginger-Pasadena_California.html
7480,7931,Merois,American,5.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g33252-d23295020-Reviews-Merois-West_Hollywood_California.html
7481,7932,Angel Thai Cuisine,Thai,4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32431-d3911302-Reviews-Angel_Thai_Cuisine-Glendale_California.html
7482,7933,Socorro's Restaurant,,1.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d4278596-Reviews-Socorro_s_Restaurant-Los_Angeles_California.html
7483,7934,Oo-kook Korean BBQ,"Barbecue, Asian",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g33015-d5014364-Reviews-Oo_kook_Korean_BBQ-San_Gabriel_California.html
7484,7935,Brighton Coffee Shop,"Cafe, American",4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32070-d468390-Reviews-Brighton_Coffee_Shop-Beverly_Hills_California.html
7485,7936,Burger King,Menu,2.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d5017391-Reviews-Burger_King-Los_Angeles_California.html
7486,7937,By The Way Burger,American,5.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g33252-d19078305-Reviews-By_The_Way_Burger-West_Hollywood_California.html
7487,7938,Kalinka Russian Cuisine,,5.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32431-d15900136-Reviews-Kalinka_Russian_Cuisine-Glendale_California.html
7488,7939,LA Roadhouse,American,2.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d3226969-Reviews-LA_Roadhouse-Los_Angeles_California.html
7489,7940,The Down and Out,,2.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d4634934-Reviews-The_Down_and_Out-Los_Angeles_California.html
7490,7941,Coco Queen,FrenchMenu,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g33252-d17623169-Reviews-Coco_Queen-West_Hollywood_California.html
7491,7942,Trejo's Cantina,Mexican,3.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32859-d12557505-Reviews-Trejo_s_Cantina-Pasadena_California.html
7492,7943,Denny's,American,3.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32668-d5082391-Reviews-Denny_s-Lynwood_California.html
7493,7944,McDonald's,Menu,1.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d4716409-Reviews-McDonald_s-Los_Angeles_California.html
7494,7945,Relais De Paris,French,4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32070-d8485915-Reviews-Relais_De_Paris-Beverly_Hills_California.html
7495,7946,Rubio's,"Mexican, Seafood",3.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32859-d344317-Reviews-Rubio_s-Pasadena_California.html
7496,7947,Taylor's Steakhouse,"American, Steakhouse",4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32573-d509445-Reviews-Taylor_s_Steakhouse-La_Canada_Flintridge_California.html
7497,7948,Carl's Jr.,Fast FoodMenu,3.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g33015-d4248117-Reviews-Carl_s_Jr-San_Gabriel_California.html
7498,7949,Tacos Gavilan,MexicanMenu,5.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32668-d14081769-Reviews-Tacos_Gavilan-Lynwood_California.html
7499,7950,Saso Bistro,,5.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32859-d23368942-Reviews-Saso_Bistro-Pasadena_California.html
7500,7981,Jimmy John's,DeliMenu,3.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32859-d8611438-Reviews-Jimmy_John_s-Pasadena_California.html
7501,7982,K Bakery,American,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d15231406-Reviews-K_Bakery-Los_Angeles_California.html
7502,7983,Vero's Restaurant,,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32859-d4962714-Reviews-Vero_s_Restaurant-Pasadena_California.html
7503,7984,Hot Dog on a Stick - Montebello Town Center,Menu,5.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32735-d4659532-Reviews-Hot_Dog_on_a_Stick_Montebello_Town_Center-Montebello_California.html
7504,7985,Rolling Wok,Chinese,3.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g33015-d4278595-Reviews-Rolling_Wok-San_Gabriel_California.html
7505,7986,The Mixx,American,3.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32859-d13823419-Reviews-The_Mixx-Pasadena_California.html
7506,7987,The Sun Deck,American,4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g33252-d5540985-Reviews-The_Sun_Deck-West_Hollywood_California.html
7507,7988,OJI Sushi & Sake Bar,,5.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32859-d20258299-Reviews-OJI_Sushi_Sake_Bar-Pasadena_California.html
7508,7989,Farmers Market,American,2.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d20084116-Reviews-Farmers_Market-Los_Angeles_California.html
7509,7990,Nino's Pizza,Italian,3.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32431-d4618317-Reviews-Nino_s_Pizza-Glendale_California.html
7510,7991,Panda Express,ChineseMenu,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32987-d4370858-Reviews-Panda_Express-Rosemead_California.html
7511,7992,Sushiya Restaurant,"Sushi, Asian",4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g33028-d880820-Reviews-Sushiya_Restaurant-San_Marcos_California.html
7512,7993,Bistro Ka Japanese Restaurant,"Japanese, Sushi",3.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d1308472-Reviews-Bistro_Ka_Japanese_Restaurant-Los_Angeles_California.html
7513,7994,McDonald's,,1.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d15255860-Reviews-McDonald_s-Los_Angeles_California.html
7514,7995,McDonald's,Menu,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32735-d8783227-Reviews-McDonald_s-Montebello_California.html
7515,7996,Burger King,,3.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32859-d5064875-Reviews-Burger_King-Pasadena_California.html
7516,7997,Sea Harbour Seafood Restaurant,"Chinese, Asian",4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32987-d346380-Reviews-Sea_Harbour_Seafood_Restaurant-Rosemead_California.html
7517,7998,Howard's Cafe,Chinese,2.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d537047-Reviews-Howard_s_Cafe-Los_Angeles_California.html
7518,7999,Torta Grill,,4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32735-d15101088-Reviews-Torta_Grill-Montebello_California.html
7519,8000,Banh Mi & Che Cali,Vietnamese,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32987-d1029123-Reviews-Banh_Mi_Che_Cali-Rosemead_California.html
7520,8001,Mayura Indian Restaurant,"Indian, Asian",4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32272-d926244-Reviews-Mayura_Indian_Restaurant-Culver_City_California.html
7521,8002,Lido Restaurant & Bayside Grill,International,3.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g33252-d1370853-Reviews-Lido_Restaurant_Bayside_Grill-West_Hollywood_California.html
7522,8003,Basecamp and High Horse Dinette,American,4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32123-d13332543-Reviews-Basecamp_and_High_Horse_Dinette-Burbank_California.html
7523,8004,Lucky Baldwins Trappiste Pub,"Bar, British",4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32859-d3804939-Reviews-Lucky_Baldwins_Trappiste_Pub-Pasadena_California.html
7524,8005,Flemings prime steakhouse and Wine Bar,"American, Steakhouse",4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32070-d3730375-Reviews-Flemings_prime_steakhouse_and_Wine_Bar-Beverly_Hills_California.html
7525,8006,The Stage,Fusion,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32123-d4474209-Reviews-The_Stage-Burbank_California.html
7526,8007,Yoshinoya Restaurants,Japanese,2.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d4244509-Reviews-Yoshinoya_Restaurants-Los_Angeles_California.html
7527,8008,Happy Bakery,Menu,4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g33015-d3613522-Reviews-Happy_Bakery-San_Gabriel_California.html
7528,8009,Arts Meat Market & Deli,"Cafe, Fast Food",5.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32431-d8702537-Reviews-Arts_Meat_Market_Deli-Glendale_California.html
7529,8010,Macho Cafe,,5.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g33015-d5288422-Reviews-Macho_Cafe-San_Gabriel_California.html
7530,8011,Jean-Georges,American,4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32070-d12549619-Reviews-Jean_Georges-Beverly_Hills_California.html
7531,8012,Coffee Zone,,1.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32738-d15165184-Reviews-Coffee_Zone-Monterey_Park_California.html
7532,8013,Cafe de Olla,"Mexican, Cafe",5.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32123-d9455490-Reviews-Cafe_de_Olla-Burbank_California.html
7533,8014,E Baldi,Italian,4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32070-d806522-Reviews-E_Baldi-Beverly_Hills_California.html
7534,8015,Aloha BBQ,Barbecue,3.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32735-d4622565-Reviews-Aloha_BBQ-Montebello_California.html
7535,8016,Salathai Restaurant,Thai,1.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d534068-Reviews-Salathai_Restaurant-Los_Angeles_California.html
7536,8017,Mr K's Pizza,,5.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32431-d4988721-Reviews-Mr_K_s_Pizza-Glendale_California.html
7537,8018,Simonette,French,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32272-d16714591-Reviews-Simonette-Culver_City_California.html
7538,8019,Coffee Commissary,Cafe,1.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d15225089-Reviews-Coffee_Commissary-Los_Angeles_California.html
7539,8020,The Truth Hollywood,American,1.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32655-d16826535-Reviews-The_Truth_Hollywood-Los_Angeles_California.html
7540,8021,Domino's Pizza,Pizza,2.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g33015-d5059213-Reviews-Domino_s_Pizza-San_Gabriel_California.html
7541,8022,Roni's,American,4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32070-d736696-Reviews-Roni_s-Beverly_Hills_California.html
7542,8023,Cham Korean Bistro,,4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32859-d6522720-Reviews-Cham_Korean_Bistro-Pasadena_California.html
7543,8024,McDonald's,Menu,5.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32879-d4538760-Reviews-McDonald_s-Pico_Rivera_California.html
7544,8025,Charleys Philly Steaks,SteakhouseMenu,4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32735-d5013879-Reviews-Charleys_Philly_Steaks-Montebello_California.html
7545,8026,Teri & Yaki,,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32859-d4731019-Reviews-Teri_Yaki-Pasadena_California.html
7546,8027,Jersey Mike's Subs,,4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32859-d4431539-Reviews-Jersey_Mike_s_Subs-Pasadena_California.html
7547,8028,Kabuki Japanese Restaurant,"Japanese, Sushi",4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32123-d805682-Reviews-Kabuki_Japanese_Restaurant-Burbank_California.html
7548,8029,Pizza Hut,Menu,4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32431-d13312132-Reviews-Pizza_Hut-Glendale_California.html
7549,8030,Tamaleria Maria's,Pub,4.0 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32668-d4519644-Reviews-Tamaleria_Maria_s-Lynwood_California.html
7550,8031,Coni’Seafood,"Mexican, Latin",4.5 of 5 bubbles,https://www.tripadvisor.com//Restaurant_Review-g32525-d2665772-Reviews-Coni_Seafood-Inglewood_California.html
